,posture,x,y,speed,traitement,breed,temperature,time,200002,200004,200011,200013,200014,204926,204927,204938,204945,204946,num_nb,degree,close,bet,pr,204946==False AND bet>=0.06,204938==True AND bet>=0.06,200011==True AND 204946==False,204946==False AND pr>=0.11,200002==False AND bet>=0.06,204946==False AND num_nb: [3.0:4.0[,204946==False AND degree: [0.33:0.44[,204938==False AND num_nb: [3.0:4.0[,204938==False AND degree: [0.33:0.44[,204938==False AND 204946==False,200014==False AND y>=132.23,pr: [0.07:0.08[ AND y>=132.23,pr: [0.07:0.08[ AND speed: [0.80:1.92[,bet: [0.01:0.02[ AND y>=132.23,pr: [0.07:0.08[ AND temperature<28.50,200004==False AND temperature: [29.0:29.50[	,speed>=19.89,speed>=19.89 AND traitement==1.0,breed==0.0 AND speed>=19.89,200002==False AND speed>=19.89,speed: [4.28:19.89[,speed: [4.28:19.89[ AND traitement==1.0	,breed==0.0 AND speed: [4.28:19.89[	,200002==False AND speed: [4.28:19.89[	,204927==True
1724,5.0,148.142179847405,79.503788818542,1.6758972514948702,1.0,0.0,26.5,2020-07-30 06:30:00,False,True,True,True,True,True,True,True,True,True,9.0,1.0,1.0,0.13240740740740736,0.14670586859363202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1725,5.0,148.142179847405,79.503788818542,1.6758972514948702,1.0,0.0,26.5,2020-07-30 07:00:00,False,True,True,True,True,True,True,True,True,True,9.0,1.0,1.0,0.13240740740740736,0.14670586859363202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1726,5.0,148.142179847405,79.503788818542,1.6758972514948702,1.0,0.0,26.5,2020-07-30 07:30:00,False,True,True,True,True,True,True,True,True,True,9.0,1.0,1.0,0.13240740740740736,0.14670586859363202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1727,5.0,148.142179847405,79.503788818542,1.6758972514948702,1.0,0.0,26.5,2020-07-30 08:00:00,False,True,True,True,True,True,True,True,True,True,9.0,1.0,1.0,0.13240740740740736,0.14670586859363202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1728,5.0,148.142179847405,79.503788818542,1.6758972514948702,1.0,0.0,26.5,2020-07-30 08:30:00,False,False,True,True,True,False,True,False,False,False,4.0,0.4444444444444444,0.6428571428571429,0.027777777777777776,0.08770956424346059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1729,5.0,15.050561986298401,78.57870242453879,8.568226727780699,1.0,0.0,28.0,2020-07-30 09:00:00,False,False,True,False,False,True,True,True,False,True,5.0,0.5555555555555556,0.6428571428571429,0.060185185185185175,0.10293984323520164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1730,5.0,6.259600090175719,76.5900453340988,6.25350254808591,1.0,0.0,29.5,2020-07-30 09:30:00,False,False,True,False,True,False,True,False,True,True,5.0,0.5555555555555556,0.6923076923076923,0.04656084656084655,0.09749920958707632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1731,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 10:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1732,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 10:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1733,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 11:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1734,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 11:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1735,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 12:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1736,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 12:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1737,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 13:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1738,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 13:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1739,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 14:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1740,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 14:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1741,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 15:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1742,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 15:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1743,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 16:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1744,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 16:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1745,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 17:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1746,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 17:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1747,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 18:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1748,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 18:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1749,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 19:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1750,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 19:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1751,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 20:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1752,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 20:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1753,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 21:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1754,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 21:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1755,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 22:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1756,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 22:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1757,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 23:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1758,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-30 23:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1759,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 00:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1760,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 00:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1761,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 01:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1762,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 01:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1763,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 02:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1764,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 02:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1765,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 03:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1766,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 03:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1767,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 04:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1768,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 04:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1769,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 05:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1770,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 05:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1771,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 06:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1772,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 06:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1773,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 07:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1774,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 07:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1775,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 08:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1776,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 08:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1777,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 09:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1778,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 09:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1779,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 10:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1780,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 10:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1781,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 11:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1782,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 11:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1783,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 12:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1784,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 12:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1785,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 13:00:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1786,5.0,-1.8633476462962602,82.5644980102633,4.6946731820726395,1.0,0.0,30.0,2020-07-31 13:30:00,False,False,True,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.059259259259259255,0.10331504555316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
